lei;dispositivo;hierarquia;tipo;numero;artigo;paragrafo;inciso;aliena;parte;titulo;capitulo;secao;subsecao;ano
adct;b) à renúncia de receita que possa ocorrer.  (Incluída pela Emenda Constitucional nº 123, de 2022);1;al;b;120;;III;b;;1;;;;
adct;Art. 121. As contas referentes aos patrimônios acumulados de que trata o § 2º do art. 239 da Constituição Federal cujos recursos não tenham sido reclamados por prazo superior a 20 (vinte) anos serão encerradas após o prazo de 60 (sessenta) dias da publicação de aviso no Diário Oficial da União, ressalvada reivindicação por eventual interessado legítimo dentro do referido prazo.  ;4;a;121;121;;;;;1;;;;2022
adct;Parágrafo único. Os valores referidos no caput deste artigo serão tidos por abandonados, nos termos do inciso III do caput do art. 1.275 da Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), e serão apropriados pelo Tesouro Nacional como receita primária para realização de despesas de investimento de que trata o § 6º-B do art. 107, que não serão computadas nos limites previstos no art. 107, ambos deste Ato das Disposições Constitucionais Transitórias, podendo o interessado reclamar ressarcimento à União no prazo de até 5 (cinco) anos do encerramento das contas.  ;3;pu;pu;121;;;;;1;;;;2022
adct;Art. 122. As transferências financeiras realizadas pelo Fundo Nacional de Saúde e pelo Fundo Nacional de Assistência Social diretamente aos fundos de saúde e assistência social estaduais, municipais e distritais, para enfrentamento da pandemia da Covid-19, poderão ser executadas pelos entes federativos até 31 de dezembro de 2023.  ;4;a;122;122;;;;;1;;;;2022
adct;Art. 123. Todos os termos de credenciamentos, contratos, aditivos e outras formas de ajuste de permissão lotérica, em vigor, indistintamente, na data de publicação deste dispositivo, destinados a viabilizar a venda de serviços lotéricos, disciplinados em lei ou em outros instrumentos de alcance específico, terão assegurado prazo de vigência adicional, contado do término do prazo do instrumento vigente, independentemente da data de seu termo inicial.  ;4;a;123;123;;;;;1;;;;2023
adct;Art. 124. A transição para os tributos previstos no art. 156-A e no art. 195, V, todos da Constituição Federal, atenderá aos critérios estabelecidos nos arts. 125 a 133 deste Ato das Disposições Constitucionais Transitórias.  ;4;a;124;124;;;;;1;;;;2023
adct;Parágrafo único. A contribuição prevista no art. 195, V, será instituída pela mesma lei complementar de que trata o art. 156-A, ambos da Constituição Federal.  ;3;pu;pu;124;;;;;1;;;;2023
adct;Art. 125. Em 2026, o imposto previsto no art. 156-A será cobrado à alíquota estadual de 0,1% (um décimo por cento), e a contribuição prevista no art. 195, V, ambos da Constituição Federal, será cobrada à alíquota de 0,9% (nove décimos por cento).  ;4;a;125;125;;;;;1;;;;2023
adct;"§ 1º O montante recolhido na forma do caput será compensado com o valor devido das contribuições previstas no art. 195, I, ""b"", e IV, e da contribuição para o Programa de Integração Social a que se refere o art. 239, ambos da Constituição Federal.  ";3;p;1;125;1;;;;1;;;;2023
adct;§ 2º Caso o contribuinte não possua débitos suficientes para efetuar a compensação de que trata o § 1º, o valor recolhido poderá ser compensado com qualquer outro tributo federal ou ser ressarcido em até 60 (sessenta) dias, mediante requerimento.  ;3;p;2;125;2;;;;1;;;;2023
adct;§ 3º A arrecadação do imposto previsto no art. 156-A da Constituição Federal decorrente do disposto no caput deste artigo não observará as vinculações, repartições e destinações previstas na Constituição Federal, devendo ser aplicada, integral e sucessivamente, para:  ;3;p;3;125;3;;;;1;;;;2023
adct;"I - o financiamento do Comitê Gestor do Imposto sobre Bens e Serviços, nos termos do art. 156-B, § 2º, III, da Constituição Federal;  ";2;i;I;125;3;I;;;1;;;;2023
adct;II - compor o Fundo de Compensação de Benefícios Fiscais ou Financeiro-Fiscais do imposto de que trata o art. 155, II, da Constituição Federal.  ;2;i;II;125;3;II;;;1;;;;2023
adct;§ 4º Durante o período de que trata o caput, os sujeitos passivos que cumprirem as obrigações acessórias relativas aos tributos referidos no caput poderão ser dispensados do seu recolhimento, nos termos de lei complementar.  ;3;p;4;125;4;;;;1;;;;2023
adct;Art. 126. A partir de 2027:  ;4;a;126;126;;;;;1;;;;2023
adct;I - serão cobrados:;2;i;I;126;;I;;;1;;;;
adct;"a) a contribuição prevista no art. 195, V, da Constituição Federal;  ";1;al;a;126;;I;a;;1;;;;2023
adct;"b) o imposto previsto no art. 153, VIII, da Constituição Federal;  ";1;al;b;126;;I;b;;1;;;;2023
adct;"II - serão extintas as contribuições previstas no art. 195, I, ""b"", e IV, e a contribuição para o Programa de Integração Social de que trata o art. 239, todos da Constituição Federal, desde que instituída a contribuição referida na alínea ""a"" do inciso I;  ";2;i;II;126;;II;;;1;;;;2023
adct;III - o imposto previsto no art. 153, IV, da Constituição Federal:  ;2;i;III;126;;III;;;1;;;;2023
adct;"a) terá suas alíquotas reduzidas a zero, exceto em relação aos produtos que tenham industrialização incentivada na Zona Franca de Manaus, conforme critérios estabelecidos em lei complementar; e  ";1;al;a;126;;III;a;;1;;;;2023
adct;b) não incidirá de forma cumulativa com o imposto previsto no art. 153, VIII, da Constituição Federal.  ;1;al;b;126;;III;b;;1;;;;2023
adct;Art. 127. Em 2027 e 2028, o imposto previsto no art. 156-A da Constituição Federal será cobrado à alíquota estadual de 0,05% (cinco centésimos por cento) e à alíquota municipal de 0,05% (cinco centésimos por cento).  ;4;a;127;127;;;;;1;;;;2023
adct;Parágrafo único. No período referido no caput, a alíquota da contribuição prevista no art. 195, V, da Constituição Federal, será reduzida em 0,1 (um décimo) ponto percentual.  ;3;pu;pu;127;;;;;1;;;;2023
adct;Art. 128. De 2029 a 2032, as alíquotas dos impostos previstos nos arts. 155, II, e 156, III, da Constituição Federal, serão fixadas nas seguintes proporções das alíquotas fixadas nas respectivas legislações:  ;4;a;128;128;;;;;1;;;;2023
adct;"I - 9/10 (nove décimos), em 2029;  ";2;i;I;128;;I;;;1;;;;2023
adct;"II - 8/10 (oito décimos), em 2030;  ";2;i;II;128;;II;;;1;;;;2023
adct;"III - 7/10 (sete décimos), em 2031;  ";2;i;III;128;;III;;;1;;;;2023
adct;IV - 6/10 (seis décimos), em 2032.  ;2;i;IV;128;;IV;;;1;;;;2023
adct;§ 1º Os benefícios ou os incentivos fiscais ou financeiros relativos aos impostos previstos nos arts. 155, II, e 156, III, da Constituição Federal não alcançados pelo disposto no caput deste artigo serão reduzidos na mesma proporção.  ;3;p;1;128;1;;;;1;;;;2023
adct;§ 2º Os benefícios e incentivos fiscais ou financeiros referidos no art. 3º da Lei Complementar nº 160, de 7 de agosto de 2017, serão reduzidos na forma deste artigo, não se aplicando a redução prevista no § 2º-A do art. 3º da referida Lei Complementar.  ;3;p;2;128;2;;;;1;;;;2023
adct;§ 3º Ficam mantidos em sua integralidade, até 31 de dezembro de 2032, os percentuais utilizados para calcular os benefícios ou incentivos fiscais ou financeiros já reduzidos por força da redução das alíquotas, em decorrência do disposto no caput.  ;3;p;3;128;3;;;;1;;;;2023
adct;Art. 129. Ficam extintos, a partir de 2033, os impostos previstos nos arts. 155, II, e 156, III, da Constituição Federal.  ;4;a;129;129;;;;;1;;;;2023
adct;Art. 130. Resolução do Senado Federal fixará, para todas as esferas federativas, as alíquotas de referência dos tributos previstos nos arts. 156-A e 195, V, da Constituição Federal, observados a forma de cálculo e os limites previstos em lei complementar, de forma a assegurar:  ;4;a;130;130;;;;;1;;;;2023
adct;I - de 2027 a 2033, que a receita da União com a contribuição prevista no art. 195, V, e com o imposto previsto no art. 153, VIII, todos da Constituição Federal, seja equivalente à redução da receita:  ;2;i;I;130;;I;;;1;;;;2023
adct;"a) das contribuições previstas no art. 195, I, ""b"", e IV, e da contribuição para o Programa de Integração Social de que trata o art. 239, todos da Constituição Federal;  ";1;al;a;130;;I;a;;1;;;;2023
adct;"b) do imposto previsto no art. 153, IV; e  ";1;al;b;130;;I;b;;1;;;;2023
adct;"c) do imposto previsto no art. 153, V, da Constituição Federal, sobre operações de seguros;  ";1;al;c;130;;I;c;;1;;;;2023
adct;II - de 2029 a 2033, que a receita dos Estados e do Distrito Federal com o imposto previsto no art. 156-A da Constituição Federal seja equivalente à redução:  ;2;i;II;130;;II;;;1;;;;2023
adct;"a) da receita do imposto previsto no art. 155, II, da Constituição Federal; e  ";1;al;a;130;;II;a;;1;;;;2023
adct;"b) das receitas destinadas a fundos estaduais financiados por contribuições estabelecidas como condição à aplicação de diferimento, regime especial ou outro tratamento diferenciado, relativos ao imposto de que trata o art. 155, II, da Constituição Federal, em funcionamento em 30 de abril de 2023, excetuadas as receitas dos fundos mantidas na forma do art. 136 deste Ato das Disposições Constitucionais Transitórias;  ";1;al;b;130;;II;b;;1;;;;2023
adct;III - de 2029 a 2033, que a receita dos Municípios e do Distrito Federal com o imposto previsto no art. 156-A seja equivalente à redução da receita do imposto previsto no art. 156, III, ambos da Constituição Federal.  ;2;i;III;130;;III;;;1;;;;2023
adct;"§ 1º As alíquotas de referência serão fixadas no ano anterior ao de sua vigência, não se aplicando o disposto no art. 150, III, ""c"", da Constituição Federal, com base em cálculo realizado pelo Tribunal de Contas da União.  ";3;p;1;130;1;;;;1;;;;2023
adct;§ 2º Na fixação das alíquotas de referência, deverão ser considerados os efeitos sobre a arrecadação dos regimes específicos, diferenciados ou favorecidos e de qualquer outro regime que resulte em arrecadação menor do que a que seria obtida com a aplicação da alíquota padrão.  ;3;p;2;130;2;;;;1;;;;2023
adct;§ 3º Para fins do disposto nos §§ 4º a 6º, entende-se por:  ;3;p;3;130;3;;;;1;;;;2023
adct;"I - Teto de Referência da União: a média da receita no período de 2012 a 2021, apurada como proporção do PIB, do imposto previsto no art. 153, IV, das contribuições previstas no art. 195, I, ""b"", e IV, da contribuição para o Programa de Integração Social de que trata o art. 239 e do imposto previsto no art. 153, V, sobre operações de seguro, todos da Constituição Federal;  ";2;i;I;130;3;I;;;1;;;;2023
adct;"II - Teto de Referência Total: a média da receita no período de 2012 a 2021, apurada como proporção do PIB, dos impostos previstos nos arts. 153, IV, 155, II e 156, III, das contribuições previstas no art. 195, I, ""b"", e IV, da contribuição para o Programa de Integração Social de que trata o art. 239 e do imposto previsto no art. 153, V, sobre operações de seguro, todos da Constituição Federal;  ";2;i;II;130;3;II;;;1;;;;2023
adct;"III - Receita-Base da União: a receita da União com a contribuição prevista no art. 195, V, e com o imposto previsto no art. 153, VIII, ambos da Constituição Federal, apurada como proporção do PIB;  ";2;i;III;130;3;III;;;1;;;;2023
adct;"IV - Receita-Base dos Entes Subnacionais: a receita dos Estados, do Distrito Federal e dos Municípios com o imposto previsto no art. 156-A da Constituição Federal, deduzida da parcela a que se refere a alínea ""b"" do inciso II do caput, apurada como proporção do PIB;  ";2;i;IV;130;3;IV;;;1;;;;2023
adct;V - Receita-Base Total: a soma da Receita-Base da União com a Receita-Base dos Entes Subnacionais, sendo essa última:  ;2;i;V;130;3;V;;;1;;;;2023
adct;"a) multiplicada por 10 (dez) em 2029;  ";1;al;a;130;3;V;a;;1;;;;2023
adct;"b) multiplicada por 5 (cinco) em 2030;  ";1;al;b;130;3;V;b;;1;;;;2023
adct;"c) multiplicada por 10 (dez) e dividida por 3 (três) em 2031;  ";1;al;c;130;3;V;c;;1;;;;2023
adct;"d) multiplicada por 10 (dez) e dividida por 4 (quatro) em 2032;  ";1;al;d;130;3;V;d;;1;;;;2023
adct;e) multiplicada por 1 (um) em 2033.  ;1;al;e;130;3;V;e;;1;;;;2023
adct;§ 4º A alíquota de referência da contribuição a que se refere o art. 195, V, da Constituição Federal será reduzida em 2030 caso a média da Receita-Base da União em 2027 e 2028 exceda o Teto de Referência da União.  ;3;p;4;130;4;;;;1;;;;2023
